visit_id,user_id,channel_id,platform,stat_date,pv,click,quit,stay_duration
2404,USER0107,QD1016,移动浏览器,2016-03-04,7,1,4,684
4684,USER0108,QD1007,Android,2016-03-05,12,3,4,1440
5507,USER0109,QD1020,IOS,2016-03-05,7,3,4,972
3650,USER0110,QD1019,Android,2016-03-06,12,6,4,144
1361,USER0111,QD1010,Android,2016-03-06,8,4,4,1008
1505,USER0112,QD1017,Android,2016-03-06,14,5,4,1116
6398,USER0113,QD1022,Android,2016-03-06,15,3,4,288
4672,USER0114,QD1013,IOS,2016-03-06,10,2,4,576
5771,USER0115,QD1020,IOS,2016-03-06,11,1,4,1152
7850,USER0116,QD1018,Android,2016-03-07,6,2,4,1764
8763,USER0117,QD1017,Android,2016-03-07,9,4,4,1152
5182,USER0118,QD1001,Android,2016-03-08,8,2,4,144
7798,USER0119,QD1005,Android,2016-03-08,6,5,4,1080
1204,USER0120,QD1002,IOS,2016-03-08,6,4,5,1224
7588,USER0121,QD1007,IOS,2016-03-08,12,3,4,1008
3488,USER0122,QD1018,移动浏览器,2016-03-08,11,5,4,1476
2462,USER0123,QD1010,Android,2016-03-09,14,4,4,1620
1652,USER0124,QD1021,Android,2016-03-09,12,4,4,1512
7984,USER0125,QD1009,Android,2016-03-09,8,6,4,828
8338,USER0126,QD1005,Android,2016-03-09,8,5,4,180
7010,USER0127,QD1015,IOS,2016-03-09,14,6,4,1260
9097,USER0128,QD1015,移动浏览器,2016-03-09,15,2,5,1188
4806,USER0129,QD1018,IOS,2016-03-10,11,6,4,1620
1661,USER0130,QD1013,Android,2016-03-10,15,5,4,1368
7326,USER0131,QD1005,IOS,2016-03-10,7,3,4,1440
3703,USER0132,QD1017,IOS,2016-03-10,6,2,4,432
8445,USER0133,QD1004,IOS,2016-03-11,10,4,4,1116
5239,USER0134,QD1022,IOS,2016-03-11,7,2,4,396
1425,USER0135,QD1019,IOS,2016-03-11,14,2,4,1008
1344,USER0136,QD1006,IOS,2016-03-11,11,3,4,1008
7229,USER0137,QD1007,Android,2016-03-12,11,6,4,1152
5480,USER0138,QD1019,Android,2016-03-12,10,3,4,1404
3932,USER0139,QD1010,Android,2016-03-12,12,4,4,936
2176,USER0140,QD1019,Android,2016-03-12,13,3,4,252
7135,USER0141,QD1012,Android,2016-03-12,13,2,4,612
6843,USER0142,QD1011,Android,2016-03-12,11,5,4,1260
6289,USER0143,QD1019,Android,2016-03-12,12,3,5,1044
4926,USER0144,QD1022,IOS,2016-03-12,12,4,4,1188
7074,USER0145,QD1014,IOS,2016-03-12,5,2,5,468
5549,USER0146,QD1004,Android,2016-03-13,12,6,4,1224
8202,USER0147,QD1019,Android,2016-03-13,13,2,4,1584
2173,USER0148,QD1002,Android,2016-03-13,8,2,4,1548
7648,USER0149,QD1010,IOS,2016-03-13,9,3,4,648
2208,USER0150,QD1017,移动浏览器,2016-03-13,10,3,4,1692
8215,USER0151,QD1014,Android,2016-03-14,8,1,4,756
3621,USER0152,QD1007,IOS,2016-03-14,11,5,4,144
4727,USER0153,QD1014,Android,2016-03-15,14,3,4,900
3145,USER0154,QD1022,IOS,2016-03-15,12,2,4,1800
7936,USER0155,QD1020,移动浏览器,2016-03-15,11,2,4,252
2138,USER0156,QD1012,Android,2016-03-16,15,6,4,1116
3746,USER0157,QD1003,Android,2016-03-16,10,4,4,1404
5924,USER0158,QD1016,Android,2016-03-16,11,6,4,144
4111,USER0159,QD1010,Android,2016-03-16,8,5,4,180
2744,USER0160,QD1001,IOS,2016-03-16,8,4,4,1152
4150,USER0161,QD1007,Android,2016-03-17,7,4,4,144
4722,USER0162,QD1005,IOS,2016-03-17,6,2,4,720
8387,USER0163,QD1004,IOS,2016-03-17,6,1,4,1044
1989,USER0164,QD1012,移动浏览器,2016-03-17,13,5,4,360
2326,USER0165,QD1019,移动浏览器,2016-03-17,13,4,4,1728
5539,USER0166,QD1008,移动浏览器,2016-03-17,9,3,4,1368
5004,USER0167,QD1014,Android,2016-03-18,12,1,4,1008
5961,USER0168,QD1015,Android,2016-03-18,11,3,4,648
3329,USER0169,QD1008,IOS,2016-03-18,12,2,4,1116
6524,USER0170,QD1012,IOS,2016-03-18,7,4,4,144
5235,USER0171,QD1010,IOS,2016-03-18,9,6,5,1008
5922,USER0172,QD1022,IOS,2016-03-18,13,5,4,1008
6337,USER0173,QD1007,IOS,2016-03-18,5,5,4,1764
9680,USER0174,QD1008,Android,2016-03-19,7,2,4,1476
5720,USER0175,QD1006,Android,2016-03-19,9,4,4,864
4847,USER0176,QD1003,Android,2016-03-19,5,6,4,684
6718,USER0177,QD1006,IOS,2016-03-19,9,5,4,792
7774,USER0178,QD1001,移动浏览器,2016-03-19,10,3,4,1404
4228,USER0179,QD1005,Android,2016-03-20,10,2,4,1512
6131,USER0180,QD1020,Android,2016-03-20,14,6,4,576
5416,USER0181,QD1001,IOS,2016-03-20,13,4,4,504
4822,USER0182,QD1015,IOS,2016-03-20,6,6,4,648
1131,USER0183,QD1010,IOS,2016-03-20,14,3,4,1080
1966,USER0184,QD1016,IOS,2016-03-20,14,4,4,1332
4302,USER0185,QD1015,移动浏览器,2016-03-20,7,4,4,1008
8899,USER0186,QD1007,Android,2016-03-21,10,4,4,900
6092,USER0187,QD1017,Android,2016-03-21,8,4,4,504
6646,USER0188,QD1015,IOS,2016-03-21,15,4,4,1404
9861,USER0189,QD1009,Android,2016-03-21,12,4,4,1656
2551,USER0190,QD1013,Android,2016-03-21,8,6,4,1152
3257,USER0191,QD1017,IOS,2016-03-21,6,5,4,0
4745,USER0192,QD1018,IOS,2016-03-21,11,5,4,684
3643,USER0193,QD1011,Android,2016-03-22,13,3,4,576
9562,USER0194,QD1003,Android,2016-03-22,12,6,4,540
5596,USER0195,QD1002,Android,2016-03-22,7,3,4,1008
3074,USER0196,QD1019,Android,2016-03-23,14,5,4,972
4404,USER0197,QD1021,Android,2016-03-23,9,4,4,1152
5751,USER0198,QD1012,IOS,2016-03-23,11,6,4,252
5246,USER0199,QD1013,IOS,2016-03-23,10,6,4,1296
6364,USER0200,QD1003,移动浏览器,2016-03-23,14,4,4,288
5976,USER0201,QD1018,移动浏览器,2016-03-23,7,2,4,936
6452,USER0202,QD1010,Android,2016-03-24,6,5,4,1476
9715,USER0203,QD1003,IOS,2016-03-24,5,3,5,612
3962,USER0204,QD1006,IOS,2016-03-24,11,4,4,576
3444,USER0205,QD1017,Android,2016-03-24,12,6,4,1188
8009,USER0206,QD1012,IOS,2016-03-24,11,2,4,144
1014,USER0207,QD1014,IOS,2016-03-24,10,6,4,1332
6736,USER0208,QD1016,移动浏览器,2016-03-24,10,5,4,360
8153,USER0209,QD1016,Android,2016-03-25,14,4,4,1332
9200,USER0210,QD1018,IOS,2016-03-25,15,3,4,468
1545,USER0211,QD1012,Android,2016-03-25,6,5,4,468
3385,USER0212,QD1013,Android,2016-03-25,6,5,4,1296
9620,USER0213,QD1007,Android,2016-03-25,7,4,4,360
3847,USER0214,QD1010,IOS,2016-03-25,10,2,4,1008
6879,USER0215,QD1004,IOS,2016-03-25,15,1,4,1224
3824,USER0216,QD1017,IOS,2016-03-25,7,3,4,288
2086,USER0217,QD1014,IOS,2016-03-25,13,1,4,1656
4653,USER0218,QD1001,Android,2016-03-26,5,2,4,540
9643,USER0219,QD1009,IOS,2016-03-26,11,4,4,1188
5355,USER0220,QD1007,Android,2016-03-27,11,4,4,1296
2759,USER0221,QD1011,IOS,2016-03-27,9,6,4,540
5952,USER0222,QD1018,IOS,2016-03-27,7,2,4,1692
4138,USER0223,QD1021,IOS,2016-03-27,15,5,4,1188
7300,USER0224,QD1009,Android,2016-03-28,6,4,4,324
3794,USER0225,QD1018,Android,2016-03-28,13,3,5,900
4683,USER0226,QD1007,Android,2016-03-28,12,5,4,1764
3655,USER0227,QD1021,Android,2016-03-28,6,5,4,1332
6255,USER0228,QD1016,IOS,2016-03-28,12,4,4,576
7109,USER0229,QD1018,移动浏览器,2016-03-28,11,1,4,756
6117,USER0230,QD1017,移动浏览器,2016-03-28,9,4,5,612
3596,USER0231,QD1015,Android,2016-03-29,7,5,4,1728
9362,USER0232,QD1008,IOS,2016-03-29,8,1,4,1692
3079,USER0233,QD1020,Android,2016-03-30,7,4,4,1728
8888,USER0234,QD1005,IOS,2016-03-30,5,4,4,828
2486,USER0235,QD1022,Android,2016-03-30,7,3,4,108
6501,USER0236,QD1001,Android,2016-03-30,13,2,4,900
9240,USER0237,QD1008,IOS,2016-03-31,9,4,4,648
2772,USER0238,QD1004,Android,2016-03-31,11,6,5,1800
8399,USER0239,QD1009,Android,2016-03-31,8,1,4,0
6739,USER0240,QD1020,Android,2016-03-31,10,1,4,396
4153,USER0241,QD1020,IOS,2016-03-31,8,4,4,828
2316,USER0242,QD1005,IOS,2016-03-31,6,4,4,1188
4693,USER0243,QD1017,Android,2016-04-01,7,4,4,252
5028,USER0244,QD1008,IOS,2016-04-01,11,3,4,144
8242,USER0245,QD1002,IOS,2016-04-01,14,6,4,1584
2401,USER0246,QD1015,IOS,2016-04-01,7,5,4,1152
4194,USER0247,QD1018,IOS,2016-04-01,8,5,4,1044
2028,USER0248,QD1002,IOS,2016-04-01,14,1,4,252
3622,USER0249,QD1011,IOS,2016-04-01,14,5,4,756
2127,USER0250,QD1021,IOS,2016-04-01,11,4,4,252
5358,USER0251,QD1014,IOS,2016-04-01,8,3,4,288
2746,USER0252,QD1021,移动浏览器,2016-04-01,15,2,4,1044
3211,USER0253,QD1006,移动浏览器,2016-04-01,14,5,4,1224
6276,USER0254,QD1010,Android,2016-04-02,12,4,4,216
7104,USER0255,QD1011,Android,2016-04-02,7,3,4,1188
6687,USER0256,QD1017,Android,2016-04-02,10,2,4,756
4663,USER0257,QD1014,IOS,2016-04-02,6,3,4,936
8805,USER0258,QD1017,Android,2016-04-02,9,4,4,1044
3599,USER0259,QD1016,IOS,2016-04-02,14,5,4,468
4517,USER0260,QD1019,Android,2016-04-03,9,5,4,324
3138,USER0261,QD1006,IOS,2016-04-03,8,5,4,468
5158,USER0262,QD1009,Android,2016-04-03,5,3,4,72
5072,USER0263,QD1017,IOS,2016-04-03,12,3,4,1620
7870,USER0264,QD1010,移动浏览器,2016-04-03,9,6,4,1584
2095,USER0001,QD1017,Android,2016-04-04,10,6,4,216
1962,USER0002,QD1004,IOS,2016-04-04,8,3,4,1008
9218,USER0003,QD1016,IOS,2016-04-04,10,5,5,972
5467,USER0004,QD1020,Android,2016-04-04,5,3,4,1044
4189,USER0005,QD1003,Android,2016-04-04,12,6,4,1728
6857,USER0006,QD1015,IOS,2016-04-04,13,2,4,72
2338,USER0007,QD1009,IOS,2016-04-04,14,4,4,180
9284,USER0008,QD1015,IOS,2016-04-04,5,2,4,1080
8239,USER0009,QD1005,IOS,2016-04-05,15,2,4,1080
6764,USER0010,QD1009,Android,2016-04-05,7,3,4,1296
8398,USER0011,QD1017,Android,2016-04-05,8,2,4,1656
9772,USER0012,QD1009,IOS,2016-04-05,8,4,4,1332
8023,USER0013,QD1021,IOS,2016-04-05,10,4,4,1224
7998,USER0014,QD1001,IOS,2016-04-05,6,6,4,1224
4769,USER0015,QD1013,IOS,2016-04-05,14,5,4,288
4790,USER0016,QD1020,IOS,2016-04-05,8,3,4,1656
3782,USER0017,QD1004,Android,2016-04-06,11,2,4,1404
8979,USER0018,QD1018,Android,2016-04-06,11,3,4,1188
6806,USER0019,QD1020,Android,2016-04-06,9,4,4,864
2981,USER0020,QD1015,IOS,2016-04-06,12,3,4,72
2618,USER0021,QD1008,Android,2016-04-07,7,2,4,936
9120,USER0022,QD1012,Android,2016-04-07,15,2,4,1296
6951,USER0023,QD1007,IOS,2016-04-07,8,6,4,216
6291,USER0024,QD1017,IOS,2016-04-07,6,2,5,144
5624,USER0025,QD1004,IOS,2016-04-07,9,3,4,1548
1806,USER0026,QD1010,Android,2016-04-08,8,1,4,0
3559,USER0027,QD1018,IOS,2016-04-08,13,6,4,1188
8893,USER0028,QD1002,移动浏览器,2016-04-08,14,4,4,576
6329,USER0029,QD1020,Android,2016-04-09,7,2,4,684
1913,USER0030,QD1013,Android,2016-04-09,10,5,4,1224
8321,USER0031,QD1007,Android,2016-04-09,7,2,4,756
3544,USER0032,QD1015,Android,2016-04-09,5,1,4,180
6381,USER0033,QD1016,IOS,2016-04-09,12,5,4,324
3557,USER0034,QD1018,移动浏览器,2016-04-09,14,1,4,1188
3676,USER0035,QD1015,Android,2016-04-10,8,6,4,1656
9245,USER0036,QD1009,IOS,2016-04-10,7,3,4,432
8329,USER0037,QD1022,Android,2016-04-10,13,4,5,1224
4115,USER0038,QD1020,Android,2016-04-10,11,2,4,252
7081,USER0039,QD1009,IOS,2016-04-10,15,4,4,72
8415,USER0040,QD1010,Android,2016-04-10,7,3,4,1440
6230,USER0041,QD1002,Android,2016-04-10,9,6,4,1152
5077,USER0042,QD1015,IOS,2016-04-10,7,2,4,1296
1733,USER0043,QD1018,IOS,2016-04-10,14,2,4,972
3947,USER0044,QD1003,移动浏览器,2016-04-10,12,2,4,1440
8235,USER0045,QD1013,移动浏览器,2016-04-10,6,2,4,756
7875,USER0046,QD1020,Android,2016-04-11,11,5,4,1548
4180,USER0047,QD1003,Android,2016-04-11,11,1,4,972
6657,USER0048,QD1016,Android,2016-04-11,10,5,4,972
2142,USER0049,QD1003,IOS,2016-04-11,8,1,4,1296
9043,USER0050,QD1002,IOS,2016-04-11,12,3,4,216
7905,USER0051,QD1010,移动浏览器,2016-04-11,5,3,4,576
9030,USER0052,QD1008,移动浏览器,2016-04-11,15,6,4,144
2937,USER0053,QD1014,Android,2016-04-12,12,3,4,108
1569,USER0054,QD1009,IOS,2016-04-12,10,2,5,1404
3124,USER0055,QD1004,IOS,2016-04-12,6,3,4,1656
7386,USER0056,QD1005,IOS,2016-04-13,8,2,4,972
6126,USER0057,QD1010,Android,2016-04-13,7,6,4,936
6052,USER0058,QD1007,Android,2016-04-13,11,5,4,252
8924,USER0059,QD1007,Android,2016-04-13,10,5,4,1512
1694,USER0060,QD1003,IOS,2016-04-13,14,4,4,1728
9346,USER0061,QD1008,Android,2016-04-14,9,6,4,864
2485,USER0062,QD1009,Android,2016-04-14,13,5,4,1224
2532,USER0063,QD1006,IOS,2016-04-14,15,6,4,828
7563,USER0064,QD1020,IOS,2016-04-15,9,6,4,1620
5310,USER0065,QD1006,Android,2016-04-15,8,3,4,1260
6525,USER0066,QD1019,Android,2016-04-15,11,2,4,612
8443,USER0067,QD1017,Android,2016-04-15,10,3,5,72
8043,USER0068,QD1002,Android,2016-04-15,8,4,4,72
5157,USER0069,QD1009,IOS,2016-04-15,14,4,4,1368
6384,USER0070,QD1011,移动浏览器,2016-04-15,13,5,4,1620
6932,USER0071,QD1020,移动浏览器,2016-04-15,12,3,4,216
1853,USER0072,QD1021,Android,2016-04-16,9,3,4,576
8075,USER0073,QD1014,Android,2016-04-16,10,3,4,936
4915,USER0074,QD1015,IOS,2016-04-16,5,2,4,1692
3729,USER0075,QD1007,Android,2016-04-16,13,2,4,1440
2617,USER0076,QD1006,IOS,2016-04-16,8,3,4,108
4954,USER0077,QD1012,Android,2016-04-17,7,4,4,612
3368,USER0078,QD1022,Android,2016-04-17,6,3,5,576
3510,USER0079,QD1005,IOS,2016-04-17,12,3,4,504
1631,USER0080,QD1019,IOS,2016-04-17,13,3,4,612
9330,USER0081,QD1021,IOS,2016-04-17,7,3,4,180
1827,USER0082,QD1019,IOS,2016-04-17,14,5,4,1548
6798,USER0083,QD1016,移动浏览器,2016-04-17,13,3,4,1548
6555,USER0084,QD1019,Android,2016-04-18,14,3,4,720
4154,USER0085,QD1005,Android,2016-04-18,6,3,4,1188
4213,USER0086,QD1009,IOS,2016-04-18,9,4,4,540
2760,USER0087,QD1016,移动浏览器,2016-04-18,6,2,4,1008
5286,USER0088,QD1002,IOS,2016-04-19,8,1,4,432
7605,USER0089,QD1014,Android,2016-04-19,15,3,4,108
4748,USER0090,QD1018,Android,2016-04-19,10,4,4,1512
8688,USER0091,QD1013,IOS,2016-04-19,9,3,4,1692
7853,USER0092,QD1002,移动浏览器,2016-04-19,9,3,4,900
6721,USER0093,QD1008,Android,2016-04-20,11,2,4,468
7927,USER0094,QD1020,Android,2016-04-20,10,4,4,684
3931,USER0095,QD1013,IOS,2016-04-20,13,3,4,1584
3484,USER0096,QD1011,Android,2016-04-20,11,6,4,324
4779,USER0097,QD1003,Android,2016-04-20,8,3,4,648
3156,USER0098,QD1005,移动浏览器,2016-04-20,8,2,4,720
6265,USER0099,QD1022,移动浏览器,2016-04-20,8,2,4,1080
7361,USER0100,QD1006,移动浏览器,2016-04-20,11,4,4,864
3603,USER0101,QD1016,Android,2016-04-21,14,5,4,720
7226,USER0102,QD1021,Android,2016-04-21,11,4,4,324
3568,USER0103,QD1004,Android,2016-04-21,11,3,4,1188
2867,USER0104,QD1020,IOS,2016-04-21,7,1,5,216
8624,USER0105,QD1018,IOS,2016-04-21,12,3,4,432
3772,USER0106,QD1021,Android,2016-04-22,6,4,4,1116
4461,USER0107,QD1022,移动浏览器,2016-04-22,6,2,4,1728
3389,USER0108,QD1007,移动浏览器,2016-04-22,13,3,4,504
8778,USER0109,QD1008,Android,2016-04-23,10,1,4,108
5212,USER0110,QD1016,Android,2016-04-23,8,3,4,1404
1110,USER0111,QD1008,Android,2016-04-23,13,5,4,792
5514,USER0112,QD1003,IOS,2016-04-23,10,6,4,540
6902,USER0113,QD1004,移动浏览器,2016-04-23,9,2,4,504
9011,USER0114,QD1010,IOS,2016-04-24,14,3,4,612
2653,USER0115,QD1022,IOS,2016-04-24,10,1,4,1512
3470,USER0116,QD1003,IOS,2016-04-24,7,2,4,144
6871,USER0117,QD1006,移动浏览器,2016-04-24,9,1,4,540
7322,USER0118,QD1021,移动浏览器,2016-04-24,14,6,4,72
5953,USER0119,QD1011,移动浏览器,2016-04-24,14,3,4,1584
5181,USER0120,QD1015,Android,2016-04-25,6,3,4,684
3267,USER0121,QD1021,IOS,2016-04-25,14,5,4,504
9111,USER0122,QD1018,IOS,2016-04-25,7,3,4,864
2236,USER0123,QD1021,IOS,2016-04-25,6,2,4,1656
1097,USER0124,QD1016,IOS,2016-04-25,7,5,4,648
9605,USER0125,QD1014,IOS,2016-04-26,15,6,4,540
6799,USER0126,QD1007,IOS,2016-04-26,14,2,4,108
3176,USER0127,QD1002,Android,2016-04-26,6,5,4,72
1841,USER0128,QD1016,IOS,2016-04-26,14,3,4,1692
9180,USER0129,QD1021,IOS,2016-04-26,12,3,4,1584
6155,USER0130,QD1005,IOS,2016-04-26,15,1,4,648
1924,USER0131,QD1005,IOS,2016-04-26,11,3,4,648
9583,USER0132,QD1007,IOS,2016-04-26,9,4,4,1692
7406,USER0133,QD1006,移动浏览器,2016-04-26,9,5,4,1620
5404,USER0134,QD1011,Android,2016-04-27,11,4,4,1116
4634,USER0135,QD1014,IOS,2016-04-27,14,5,4,1188
3662,USER0136,QD1002,IOS,2016-04-27,8,4,4,1044
8062,USER0137,QD1016,IOS,2016-04-27,11,2,4,648
4803,USER0138,QD1005,移动浏览器,2016-04-27,10,6,4,1080
2908,USER0139,QD1015,Android,2016-04-28,14,4,4,36
2475,USER0140,QD1014,IOS,2016-04-28,9,2,5,864
1857,USER0141,QD1018,Android,2016-04-28,11,3,4,684
9040,USER0142,QD1020,IOS,2016-04-28,8,5,4,180
4715,USER0143,QD1018,IOS,2016-04-28,14,5,4,108
2491,USER0144,QD1021,移动浏览器,2016-04-28,14,5,4,180
6683,USER0145,QD1015,移动浏览器,2016-04-28,7,4,5,1476
3993,USER0146,QD1012,IOS,2016-04-29,8,2,4,540
9817,USER0147,QD1021,IOS,2016-04-29,10,1,4,324
5977,USER0148,QD1010,IOS,2016-04-29,13,3,4,396
3919,USER0149,QD1013,IOS,2016-04-29,12,1,4,360
7343,USER0150,QD1020,IOS,2016-04-29,10,3,4,1656
6429,USER0151,QD1012,Android,2016-04-30,12,4,4,936
4783,USER0152,QD1020,Android,2016-04-30,7,2,4,216
5484,USER0153,QD1001,Android,2016-04-30,5,2,4,1368
6094,USER0154,QD1011,IOS,2016-04-30,10,2,4,1584
6961,USER0155,QD1005,IOS,2016-04-30,11,2,4,1080
4199,USER0156,QD1014,IOS,2016-04-30,8,2,4,360
7425,USER0157,QD1010,移动浏览器,2016-04-30,7,2,4,1728
2283,USER0158,QD1014,IOS,2016-05-01,12,2,4,576
9602,USER0159,QD1016,Android,2016-05-01,8,5,4,216
5221,USER0160,QD1017,IOS,2016-05-01,12,5,4,1224
9797,USER0161,QD1004,IOS,2016-05-01,6,2,4,900
6416,USER0162,QD1020,IOS,2016-05-01,12,6,4,1152
3276,USER0163,QD1008,IOS,2016-05-01,8,4,4,1152
6846,USER0164,QD1010,移动浏览器,2016-05-01,15,5,4,72
9845,USER0165,QD1018,IOS,2016-05-02,7,6,4,1692
1056,USER0166,QD1014,Android,2016-05-02,7,4,4,432
3778,USER0167,QD1003,Android,2016-05-02,15,4,4,1260
8867,USER0168,QD1012,IOS,2016-05-02,6,1,4,1296
7965,USER0169,QD1021,IOS,2016-05-02,7,2,4,900
3515,USER0170,QD1020,IOS,2016-05-02,10,2,4,900
5584,USER0171,QD1018,移动浏览器,2016-05-02,9,6,4,468
1400,USER0172,QD1005,移动浏览器,2016-05-02,12,3,4,1548
